Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No
2395,45.402004,-93.204147,277,MN,99,Betula,papyrifera,paper birch,Plantae,5117,371,Breaking leaf buds,2010,4,30,120,2455317,7,2010,5,14,134,2455331,5
2395,45.402004,-93.204147,277,MN,99,Betula,papyrifera,paper birch,Plantae,5117,483,Leaves,2010,5,3,123,2455320,3,2010,9,1,244,2455441,7
2395,45.402004,-93.204147,277,MN,102,Quercus,rubra,northern red oak,Plantae,5113,180,>=75% of full leaf size (deciduous),2010,5,3,123,2455320,3,2010,9,8,251,2455448,8
2395,45.402004,-93.204147,277,MN,102,Quercus,rubra,northern red oak,Plantae,5113,181,>=50% of leaves colored (deciduous),2010,10,7,280,2455477,3,2010,11,4,308,2455505,-9999
2395,45.402004,-93.204147,277,MN,102,Quercus,rubra,northern red oak,Plantae,5113,182,All leaves colored (deciduous),2010,10,11,284,2455481,4,2010,11,4,308,2455505,-9999
2395,45.402004,-93.204147,277,MN,102,Quercus,rubra,northern red oak,Plantae,5113,183,>=50% of leaves fallen (deciduous),2010,10,18,291,2455488,3,2010,11,4,308,2455505,-9999
2395,45.402004,-93.204147,277,MN,102,Quercus,rubra,northern red oak,Plantae,5113,371,Breaking leaf buds,2010,4,16,106,2455303,4,2010,5,14,134,2455331,5
2395,45.402004,-93.204147,277,MN,102,Quercus,rubra,northern red oak,Plantae,5113,483,Leaves,2010,4,23,113,2455310,7,2010,9,8,251,2455448,8
2409,47.730022,-122.132057,87,WA,99,Betula,papyrifera,paper birch,Plantae,5045,180,>=75% of full leaf size (deciduous),2010,3,31,90,2455287,18,2010,3,31,90,2455287,-9999
2409,47.730022,-122.132057,87,WA,99,Betula,papyrifera,paper birch,Plantae,5045,371,Breaking leaf buds,2010,3,13,72,2455269,-9999,2010,3,31,90,2455287,-9999
2409,47.730022,-122.132057,87,WA,99,Betula,papyrifera,paper birch,Plantae,5045,483,Leaves,2010,3,31,90,2455287,18,2010,3,31,90,2455287,-9999
2446,35.890461,-78.713539,139,NC,102,Quercus,rubra,northern red oak,Plantae,5124,180,>=75% of full leaf size (deciduous),2010,3,22,81,2455278,-9999,2010,3,22,81,2455278,-9999
2446,35.890461,-78.713539,139,NC,102,Quercus,rubra,northern red oak,Plantae,5125,180,>=75% of full leaf size (deciduous),2010,3,22,81,2455278,-9999,2010,3,22,81,2455278,-9999
2446,35.890461,-78.713539,139,NC,102,Quercus,rubra,northern red oak,Plantae,5124,183,>=50% of leaves fallen (deciduous),2010,3,22,81,2455278,-9999,2010,3,22,81,2455278,-9999
2446,35.890461,-78.713539,139,NC,102,Quercus,rubra,northern red oak,Plantae,5125,183,>=50% of leaves fallen (deciduous),2010,3,22,81,2455278,-9999,2010,3,22,81,2455278,-9999
2446,35.890461,-78.713539,139,NC,102,Quercus,rubra,northern red oak,Plantae,5124,184,All leaves fallen (deciduous),2010,3,22,81,2455278,-9999,2010,3,22,81,2455278,-9999
2446,35.890461,-78.713539,139,NC,102,Quercus,rubra,northern red oak,Plantae,5125,184,All leaves fallen (deciduous),2010,3,22,81,2455278,-9999,2010,3,22,81,2455278,-9999
2446,35.890461,-78.713539,139,NC,102,Quercus,rubra,northern red oak,Plantae,5124,483,Leaves,2010,3,22,81,2455278,-9999,2010,3,22,81,2455278,-9999
2446,35.890461,-78.713539,139,NC,102,Quercus,rubra,northern red oak,Plantae,5125,483,Leaves,2010,3,22,81,2455278,-9999,2010,3,22,81,2455278,-9999
2607,42.169281,-88.408623,271,IL,99,Betula,papyrifera,paper birch,Plantae,5931,184,All leaves fallen (deciduous),2010,4,15,105,2455302,-9999,2010,4,15,105,2455302,7
2623,40.710339,-81.885284,329,OH,102,Quercus,rubra,northern red oak,Plantae,6070,180,>=75% of full leaf size (deciduous),2010,5,7,127,2455324,2,2010,10,18,291,2455488,5
2623,40.710339,-81.885284,329,OH,102,Quercus,rubra,northern red oak,Plantae,6524,180,>=75% of full leaf size (deciduous),2010,5,15,135,2455332,5,2010,10,18,291,2455488,5
2623,40.710339,-81.885284,329,OH,102,Quercus,rubra,northern red oak,Plantae,6582,180,>=75% of full leaf size (deciduous),2010,5,13,133,2455330,6,2010,10,23,296,2455493,3
2623,40.710339,-81.885284,329,OH,102,Quercus,rubra,northern red oak,Plantae,6070,181,>=50% of leaves colored (deciduous),2010,10,23,296,2455493,5,2010,10,26,299,2455496,3
2623,40.710339,-81.885284,329,OH,102,Quercus,rubra,northern red oak,Plantae,6524,181,>=50% of leaves colored (deciduous),2010,10,23,296,2455493,5,2010,10,23,296,2455493,3
2623,40.710339,-81.885284,329,OH,102,Quercus,rubra,northern red oak,Plantae,6582,181,>=50% of leaves colored (deciduous),2010,10,26,299,2455496,3,2010,10,29,302,2455499,4
2623,40.710339,-81.885284,329,OH,102,Quercus,rubra,northern red oak,Plantae,6070,182,All leaves colored (deciduous),2010,10,29,302,2455499,3,2010,11,6,310,2455507,5
2623,40.710339,-81.885284,329,OH,102,Quercus,rubra,northern red oak,Plantae,6524,182,All leaves colored (deciduous),2010,10,26,299,2455496,3,2010,10,29,302,2455499,4
2623,40.710339,-81.885284,329,OH,102,Quercus,rubra,northern red oak,Plantae,6582,182,All leaves colored (deciduous),2010,11,2,306,2455503,4,2010,11,11,315,2455512,5
2623,40.710339,-81.885284,329,OH,102,Quercus,rubra,northern red oak,Plantae,6070,183,>=50% of leaves fallen (deciduous),2010,11,11,315,2455512,9,2010,11,16,320,2455517,4
2623,40.710339,-81.885284,329,OH,102,Quercus,rubra,northern red oak,Plantae,6524,183,>=50% of leaves fallen (deciduous),2010,10,29,302,2455499,3,2010,11,6,310,2455507,5
2623,40.710339,-81.885284,329,OH,102,Quercus,rubra,northern red oak,Plantae,6582,183,>=50% of leaves fallen (deciduous),2010,11,16,320,2455517,5,2010,12,5,339,2455536,-9999
2623,40.710339,-81.885284,329,OH,102,Quercus,rubra,northern red oak,Plantae,6070,184,All leaves fallen (deciduous),2010,11,20,324,2455521,4,2010,11,20,324,2455521,-9999
2623,40.710339,-81.885284,329,OH,102,Quercus,rubra,northern red oak,Plantae,6524,184,All leaves fallen (deciduous),2010,11,11,315,2455512,5,2010,11,20,324,2455521,-9999
2623,40.710339,-81.885284,329,OH,102,Quercus,rubra,northern red oak,Plantae,6070,371,Breaking leaf buds,2010,4,7,97,2455294,2,2010,5,7,127,2455324,6
2623,40.710339,-81.885284,329,OH,102,Quercus,rubra,northern red oak,Plantae,6524,371,Breaking leaf buds,2010,5,7,127,2455324,-9999,2010,5,15,135,2455332,17
2623,40.710339,-81.885284,329,OH,102,Quercus,rubra,northern red oak,Plantae,6582,371,Breaking leaf buds,2010,5,5,125,2455322,-9999,2010,5,10,130,2455327,5
2623,40.710339,-81.885284,329,OH,102,Quercus,rubra,northern red oak,Plantae,6070,483,Leaves,2010,4,7,97,2455294,2,2010,5,13,133,2455330,2
2623,40.710339,-81.885284,329,OH,102,Quercus,rubra,northern red oak,Plantae,6524,483,Leaves,2010,5,7,127,2455324,-9999,2010,5,15,135,2455332,17
2623,40.710339,-81.885284,329,OH,102,Quercus,rubra,northern red oak,Plantae,6582,483,Leaves,2010,5,5,125,2455322,-9999,2010,5,13,133,2455330,2
2683,37.23016,-80.421524,631,VA,102,Quercus,rubra,northern red oak,Plantae,6147,180,>=75% of full leaf size (deciduous),2010,4,14,104,2455301,2,2010,4,28,118,2455315,-9999
2683,37.23016,-80.421524,631,VA,102,Quercus,rubra,northern red oak,Plantae,6147,371,Breaking leaf buds,2010,4,5,95,2455292,3,2010,4,9,99,2455296,3
2683,37.23016,-80.421524,631,VA,102,Quercus,rubra,northern red oak,Plantae,6147,483,Leaves,2010,4,7,97,2455294,2,2010,4,14,104,2455301,4
2684,37.228733,-80.420135,625,VA,102,Quercus,rubra,northern red oak,Plantae,6148,180,>=75% of full leaf size (deciduous),2010,4,28,118,2455315,2,2010,4,28,118,2455315,-9999
2684,37.228733,-80.420135,625,VA,102,Quercus,rubra,northern red oak,Plantae,6148,371,Breaking leaf buds,2010,4,5,95,2455292,3,2010,4,12,102,2455299,2
2684,37.228733,-80.420135,625,VA,102,Quercus,rubra,northern red oak,Plantae,6148,483,Leaves,2010,4,7,97,2455294,2,2010,4,23,113,2455310,3
2709,37.227661,-80.422279,620,VA,102,Quercus,rubra,northern red oak,Plantae,6200,180,>=75% of full leaf size (deciduous),2010,4,16,106,2455303,1,2010,4,27,117,2455314,-9999
2709,37.227661,-80.422279,620,VA,102,Quercus,rubra,northern red oak,Plantae,6201,180,>=75% of full leaf size (deciduous),2010,4,20,110,2455307,4,2010,4,27,117,2455314,-9999
2709,37.227661,-80.422279,620,VA,102,Quercus,rubra,northern red oak,Plantae,6202,180,>=75% of full leaf size (deciduous),2010,4,16,106,2455303,1,2010,4,27,117,2455314,-9999
2709,37.227661,-80.422279,620,VA,102,Quercus,rubra,northern red oak,Plantae,6200,183,>=50% of leaves fallen (deciduous),2010,3,30,89,2455286,-9999,2010,4,8,98,2455295,4
2709,37.227661,-80.422279,620,VA,102,Quercus,rubra,northern red oak,Plantae,6201,183,>=50% of leaves fallen (deciduous),2010,3,30,89,2455286,-9999,2010,4,8,98,2455295,4
2709,37.227661,-80.422279,620,VA,102,Quercus,rubra,northern red oak,Plantae,6202,183,>=50% of leaves fallen (deciduous),2010,3,30,89,2455286,-9999,2010,4,1,91,2455288,4
2709,37.227661,-80.422279,620,VA,102,Quercus,rubra,northern red oak,Plantae,6202,183,>=50% of leaves fallen (deciduous),2010,4,6,96,2455293,1,2010,4,6,96,2455293,2
2709,37.227661,-80.422279,620,VA,102,Quercus,rubra,northern red oak,Plantae,6200,184,All leaves fallen (deciduous),2010,3,30,89,2455286,-9999,2010,4,8,98,2455295,4
2709,37.227661,-80.422279,620,VA,102,Quercus,rubra,northern red oak,Plantae,6201,184,All leaves fallen (deciduous),2010,3,30,89,2455286,-9999,2010,4,8,98,2455295,4
2709,37.227661,-80.422279,620,VA,102,Quercus,rubra,northern red oak,Plantae,6200,371,Breaking leaf buds,2010,4,8,98,2455295,2,2010,4,27,117,2455314,-9999
2709,37.227661,-80.422279,620,VA,102,Quercus,rubra,northern red oak,Plantae,6201,371,Breaking leaf buds,2010,4,5,95,2455292,4,2010,4,27,117,2455314,-9999
2709,37.227661,-80.422279,620,VA,102,Quercus,rubra,northern red oak,Plantae,6202,371,Breaking leaf buds,2010,4,5,95,2455292,4,2010,4,27,117,2455314,-9999
2709,37.227661,-80.422279,620,VA,102,Quercus,rubra,northern red oak,Plantae,6200,483,Leaves,2010,4,12,102,2455299,4,2010,4,27,117,2455314,-9999
2709,37.227661,-80.422279,620,VA,102,Quercus,rubra,northern red oak,Plantae,6201,483,Leaves,2010,4,8,98,2455295,2,2010,4,27,117,2455314,-9999
2709,37.227661,-80.422279,620,VA,102,Quercus,rubra,northern red oak,Plantae,6202,483,Leaves,2010,4,12,102,2455299,4,2010,4,27,117,2455314,-9999
2740,37.229572,-80.41394,632,VA,102,Quercus,rubra,northern red oak,Plantae,6266,180,>=75% of full leaf size (deciduous),2010,4,22,112,2455309,11,2010,4,29,119,2455316,-9999
2740,37.229572,-80.41394,632,VA,102,Quercus,rubra,northern red oak,Plantae,6267,180,>=75% of full leaf size (deciduous),2010,4,22,112,2455309,11,2010,4,29,119,2455316,-9999
2740,37.229572,-80.41394,632,VA,102,Quercus,rubra,northern red oak,Plantae,6268,180,>=75% of full leaf size (deciduous),2010,4,22,112,2455309,11,2010,4,29,119,2455316,-9999
2740,37.229572,-80.41394,632,VA,102,Quercus,rubra,northern red oak,Plantae,6266,371,Breaking leaf buds,2010,4,6,96,2455293,6,2010,4,29,119,2455316,-9999
2740,37.229572,-80.41394,632,VA,102,Quercus,rubra,northern red oak,Plantae,6267,371,Breaking leaf buds,2010,4,6,96,2455293,6,2010,4,29,119,2455316,-9999
2740,37.229572,-80.41394,632,VA,102,Quercus,rubra,northern red oak,Plantae,6268,371,Breaking leaf buds,2010,4,6,96,2455293,6,2010,4,29,119,2455316,-9999
2740,37.229572,-80.41394,632,VA,102,Quercus,rubra,northern red oak,Plantae,6266,483,Leaves,2010,4,6,96,2455293,6,2010,4,29,119,2455316,-9999
2740,37.229572,-80.41394,632,VA,102,Quercus,rubra,northern red oak,Plantae,6267,483,Leaves,2010,4,6,96,2455293,6,2010,4,29,119,2455316,-9999
2740,37.229572,-80.41394,632,VA,102,Quercus,rubra,northern red oak,Plantae,6268,483,Leaves,2010,4,6,96,2455293,6,2010,4,29,119,2455316,-9999
2745,37.227654,-80.422218,620,VA,102,Quercus,rubra,northern red oak,Plantae,6273,180,>=75% of full leaf size (deciduous),2010,4,12,102,2455299,5,2010,4,28,118,2455315,-9999
2745,37.227654,-80.422218,620,VA,102,Quercus,rubra,northern red oak,Plantae,6276,180,>=75% of full leaf size (deciduous),2010,4,12,102,2455299,5,2010,4,28,118,2455315,-9999
2745,37.227654,-80.422218,620,VA,102,Quercus,rubra,northern red oak,Plantae,6277,180,>=75% of full leaf size (deciduous),2010,4,26,116,2455313,5,2010,4,28,118,2455315,-9999
2745,37.227654,-80.422218,620,VA,102,Quercus,rubra,northern red oak,Plantae,6273,183,>=50% of leaves fallen (deciduous),2010,3,24,83,2455280,-9999,2010,4,28,118,2455315,-9999
2745,37.227654,-80.422218,620,VA,102,Quercus,rubra,northern red oak,Plantae,6276,183,>=50% of leaves fallen (deciduous),2010,3,24,83,2455280,-9999,2010,4,28,118,2455315,-9999
2745,37.227654,-80.422218,620,VA,102,Quercus,rubra,northern red oak,Plantae,6277,183,>=50% of leaves fallen (deciduous),2010,3,24,83,2455280,-9999,2010,4,28,118,2455315,-9999
2745,37.227654,-80.422218,620,VA,102,Quercus,rubra,northern red oak,Plantae,6273,184,All leaves fallen (deciduous),2010,3,24,83,2455280,-9999,2010,4,28,118,2455315,-9999
2745,37.227654,-80.422218,620,VA,102,Quercus,rubra,northern red oak,Plantae,6276,184,All leaves fallen (deciduous),2010,4,20,110,2455307,5,2010,4,28,118,2455315,-9999
2745,37.227654,-80.422218,620,VA,102,Quercus,rubra,northern red oak,Plantae,6277,184,All leaves fallen (deciduous),2010,3,24,83,2455280,-9999,2010,4,28,118,2455315,-9999
2745,37.227654,-80.422218,620,VA,102,Quercus,rubra,northern red oak,Plantae,6273,371,Breaking leaf buds,2010,3,24,83,2455280,-9999,2010,4,28,118,2455315,-9999
2745,37.227654,-80.422218,620,VA,102,Quercus,rubra,northern red oak,Plantae,6276,371,Breaking leaf buds,2010,3,24,83,2455280,-9999,2010,4,28,118,2455315,-9999
2745,37.227654,-80.422218,620,VA,102,Quercus,rubra,northern red oak,Plantae,6277,371,Breaking leaf buds,2010,3,24,83,2455280,-9999,2010,4,28,118,2455315,-9999
2745,37.227654,-80.422218,620,VA,102,Quercus,rubra,northern red oak,Plantae,6273,483,Leaves,2010,4,7,97,2455294,2,2010,4,28,118,2455315,-9999
2745,37.227654,-80.422218,620,VA,102,Quercus,rubra,northern red oak,Plantae,6276,483,Leaves,2010,4,7,97,2455294,2,2010,4,28,118,2455315,-9999
2745,37.227654,-80.422218,620,VA,102,Quercus,rubra,northern red oak,Plantae,6277,483,Leaves,2010,4,12,102,2455299,5,2010,4,28,118,2455315,-9999
2746,37.229893,-80.421501,628,VA,102,Quercus,rubra,northern red oak,Plantae,6283,180,>=75% of full leaf size (deciduous),2010,4,12,102,2455299,4,2010,4,26,116,2455313,-9999
2746,37.229893,-80.421501,628,VA,102,Quercus,rubra,northern red oak,Plantae,6284,180,>=75% of full leaf size (deciduous),2010,4,8,98,2455295,2,2010,4,26,116,2455313,-9999
2746,37.229893,-80.421501,628,VA,102,Quercus,rubra,northern red oak,Plantae,6282,371,Breaking leaf buds,2010,4,1,91,2455288,6,2010,4,20,110,2455307,3
2746,37.229893,-80.421501,628,VA,102,Quercus,rubra,northern red oak,Plantae,6283,371,Breaking leaf buds,2010,4,1,91,2455288,6,2010,4,6,96,2455293,2
2746,37.229893,-80.421501,628,VA,102,Quercus,rubra,northern red oak,Plantae,6284,371,Breaking leaf buds,2010,4,1,91,2455288,6,2010,4,6,96,2455293,2
2746,37.229893,-80.421501,628,VA,102,Quercus,rubra,northern red oak,Plantae,6282,483,Leaves,2010,4,14,104,2455301,2,2010,4,26,116,2455313,-9999
2746,37.229893,-80.421501,628,VA,102,Quercus,rubra,northern red oak,Plantae,6283,483,Leaves,2010,4,6,96,2455293,4,2010,4,14,104,2455301,2
2746,37.229893,-80.421501,628,VA,102,Quercus,rubra,northern red oak,Plantae,6284,483,Leaves,2010,4,6,96,2455293,4,2010,4,12,102,2455299,2
4875,43.628536,-72.518349,206,VT,102,Quercus,rubra,northern red oak,Plantae,8453,180,>=75% of full leaf size (deciduous),2010,6,11,162,2455359,-9999,2010,8,20,232,2455429,-9999
4875,43.628536,-72.518349,206,VT,102,Quercus,rubra,northern red oak,Plantae,8453,181,>=50% of leaves colored (deciduous),2010,6,11,162,2455359,-9999,2010,8,20,232,2455429,-9999
4875,43.628536,-72.518349,206,VT,102,Quercus,rubra,northern red oak,Plantae,8453,182,All leaves colored (deciduous),2010,6,11,162,2455359,-9999,2010,8,20,232,2455429,-9999
4875,43.628536,-72.518349,206,VT,102,Quercus,rubra,northern red oak,Plantae,8453,483,Leaves,2010,6,11,162,2455359,-9999,2010,6,25,176,2455373,7
5001,44.823818,-71.159248,413,NH,99,Betula,papyrifera,paper birch,Plantae,9186,180,>=75% of full leaf size (deciduous),2010,8,13,225,2455422,-9999,2010,8,13,225,2455422,-9999
5001,44.823818,-71.159248,413,NH,99,Betula,papyrifera,paper birch,Plantae,9186,181,>=50% of leaves colored (deciduous),2010,8,13,225,2455422,-9999,2010,8,13,225,2455422,-9999
5001,44.823818,-71.159248,413,NH,99,Betula,papyrifera,paper birch,Plantae,9186,371,Breaking leaf buds,2010,8,13,225,2455422,-9999,2010,8,13,225,2455422,-9999
5001,44.823818,-71.159248,413,NH,99,Betula,papyrifera,paper birch,Plantae,9186,483,Leaves,2010,8,13,225,2455422,-9999,2010,8,13,225,2455422,-9999
5037,67.252335,-150.183746,323,AK,99,Betula,papyrifera,paper birch,Plantae,9350,180,>=75% of full leaf size (deciduous),2010,5,26,146,2455343,2,2010,9,22,265,2455462,-9999
5037,67.252335,-150.183746,323,AK,99,Betula,papyrifera,paper birch,Plantae,9350,181,>=50% of leaves colored (deciduous),2010,8,12,224,2455421,45,2010,9,22,265,2455462,-9999
5037,67.252335,-150.183746,323,AK,99,Betula,papyrifera,paper birch,Plantae,9350,182,All leaves colored (deciduous),2010,9,2,245,2455442,9,2010,9,22,265,2455462,-9999
5037,67.252335,-150.183746,323,AK,99,Betula,papyrifera,paper birch,Plantae,9350,183,>=50% of leaves fallen (deciduous),2010,9,2,245,2455442,9,2010,9,22,265,2455462,-9999
5037,67.252335,-150.183746,323,AK,99,Betula,papyrifera,paper birch,Plantae,9350,184,All leaves fallen (deciduous),2010,9,22,265,2455462,20,2010,9,22,265,2455462,-9999
5037,67.252335,-150.183746,323,AK,99,Betula,papyrifera,paper birch,Plantae,9350,371,Breaking leaf buds,2010,5,17,137,2455334,-9999,2010,6,10,161,2455358,4
5037,67.252335,-150.183746,323,AK,99,Betula,papyrifera,paper birch,Plantae,9350,483,Leaves,2010,5,21,141,2455338,4,2010,9,22,265,2455462,-9999
5076,64.925751,-147.880295,311,AK,99,Betula,papyrifera,paper birch,Plantae,9574,180,>=75% of full leaf size (deciduous),2010,5,18,138,2455335,3,2010,7,22,203,2455400,19
5076,64.925751,-147.880295,311,AK,99,Betula,papyrifera,paper birch,Plantae,9574,181,>=50% of leaves colored (deciduous),2010,9,6,249,2455446,11,2010,9,6,249,2455446,-9999
5076,64.925751,-147.880295,311,AK,99,Betula,papyrifera,paper birch,Plantae,9574,182,All leaves colored (deciduous),2010,9,26,269,2455466,20,2010,9,26,269,2455466,-9999
5076,64.925751,-147.880295,311,AK,99,Betula,papyrifera,paper birch,Plantae,9574,183,>=50% of leaves fallen (deciduous),2010,9,26,269,2455466,31,2010,9,26,269,2455466,-9999
5076,64.925751,-147.880295,311,AK,99,Betula,papyrifera,paper birch,Plantae,9574,371,Breaking leaf buds,2010,4,28,118,2455315,-9999,2010,5,2,122,2455319,2
5076,64.925751,-147.880295,311,AK,99,Betula,papyrifera,paper birch,Plantae,9574,483,Leaves,2010,5,4,124,2455321,2,2010,5,15,135,2455332,3
5099,35.260696,-97.486832,360,OK,102,Quercus,rubra,northern red oak,Plantae,9676,184,All leaves fallen (deciduous),2010,12,27,361,2455558,37,2010,12,27,361,2455558,-9999
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5102,180,>=75% of full leaf size (deciduous),2010,5,14,134,2455331,5,2010,9,8,251,2455448,8
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5107,180,>=75% of full leaf size (deciduous),2010,5,9,129,2455326,6,2010,9,8,251,2455448,8
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5102,181,>=50% of leaves colored (deciduous),2010,9,16,259,2455456,8,2010,10,7,280,2455477,4
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5107,181,>=50% of leaves colored (deciduous),2010,9,16,259,2455456,8,2010,9,28,271,2455468,6
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5102,182,All leaves colored (deciduous),2010,10,4,277,2455474,6,2010,10,7,280,2455477,4
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5107,182,All leaves colored (deciduous),2010,9,20,263,2455460,4,2010,9,28,271,2455468,6
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5102,183,>=50% of leaves fallen (deciduous),2010,10,7,280,2455477,3,2010,10,7,280,2455477,4
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5107,183,>=50% of leaves fallen (deciduous),2010,9,24,267,2455464,4,2010,9,28,271,2455468,6
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5102,184,All leaves fallen (deciduous),2010,10,11,284,2455481,4,2010,10,11,284,2455481,-9999
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5107,184,All leaves fallen (deciduous),2010,10,4,277,2455474,6,2010,10,4,277,2455474,-9999
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5102,371,Breaking leaf buds,2010,4,30,120,2455317,7,2010,5,14,134,2455331,5
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5107,371,Breaking leaf buds,2010,4,30,120,2455317,7,2010,5,14,134,2455331,5
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5102,483,Leaves,2010,5,3,123,2455320,3,2010,9,8,251,2455448,8
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5107,483,Leaves,2010,5,3,123,2455320,3,2010,9,8,251,2455448,8
