Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,NumYs_in_Series,NumDays_in_Series,Multiple_Observers,Multiple_FirstY
1668,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4267,483,Leaves,2010,4,9,99,2455296,1,2010,4,9,99,2455296,-9999,1,1,0,0
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,3220,180,>=75% of full leaf size (deciduous),2010,4,22,112,2455309,7,2010,4,22,112,2455309,-9999,1,1,0,0
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,3222,180,>=75% of full leaf size (deciduous),2010,4,24,114,2455311,2,2010,4,24,114,2455311,-9999,1,1,0,0
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4266,180,>=75% of full leaf size (deciduous),2010,4,24,114,2455311,2,2010,4,24,114,2455311,-9999,1,1,0,0
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4336,180,>=75% of full leaf size (deciduous),2010,4,24,114,2455311,7,2010,4,24,114,2455311,252,1,1,0,0
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,61312,180,>=75% of full leaf size (deciduous),2010,5,5,125,2455322,20,2010,5,5,125,2455322,-9999,1,1,0,0
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,3220,181,>=50% of leaves colored (deciduous),2010,11,6,310,2455507,14,2010,11,6,310,2455507,-9999,1,1,0,0
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,3222,181,>=50% of leaves colored (deciduous),2010,11,6,310,2455507,14,2010,11,6,310,2455507,-9999,1,1,0,0
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4266,181,>=50% of leaves colored (deciduous),2010,11,6,310,2455507,14,2010,11,6,310,2455507,-9999,1,1,0,0
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,3220,182,All leaves colored (deciduous),2010,11,12,316,2455513,6,2010,11,12,316,2455513,-9999,1,1,0,0
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,3222,182,All leaves colored (deciduous),2010,11,12,316,2455513,6,2010,11,12,316,2455513,-9999,1,1,0,0
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4266,182,All leaves colored (deciduous),2010,11,18,322,2455519,6,2010,11,18,322,2455519,-9999,1,1,0,0
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4336,182,All leaves colored (deciduous),2010,11,6,310,2455507,7,2010,11,6,310,2455507,56,1,1,0,0
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,3220,183,>=50% of leaves fallen (deciduous),2010,10,23,296,2455493,6,2010,10,23,296,2455493,-9999,1,1,0,0
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4266,183,>=50% of leaves fallen (deciduous),2010,11,6,310,2455507,14,2010,11,6,310,2455507,-9999,1,1,0,0
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4336,183,>=50% of leaves fallen (deciduous),2010,11,21,325,2455522,9,2010,11,21,325,2455522,41,1,1,0,0
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,3220,184,All leaves fallen (deciduous),2010,11,20,324,2455521,2,2010,11,20,324,2455521,-9999,1,1,0,0
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,3222,184,All leaves fallen (deciduous),2010,11,18,322,2455519,6,2010,11,18,322,2455519,-9999,1,1,0,0
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4266,184,All leaves fallen (deciduous),2010,11,12,316,2455513,6,2010,11,12,316,2455513,-9999,1,1,0,0
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4336,184,All leaves fallen (deciduous),2010,12,3,337,2455534,5,2010,12,3,337,2455534,-9999,1,1,0,0
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,3220,371,Breaking leaf buds,2010,4,1,91,2455288,4,2010,4,1,91,2455288,-9999,1,1,0,0
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,3222,371,Breaking leaf buds,2010,4,1,91,2455288,4,2010,4,1,91,2455288,-9999,1,1,0,0
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4266,371,Breaking leaf buds,2010,4,1,91,2455288,4,2010,4,1,91,2455288,-9999,1,1,0,0
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,38600,371,Breaking leaf buds,2010,4,15,105,2455302,6,2010,4,15,105,2455302,-9999,1,1,0,0
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,61312,371,Breaking leaf buds,2010,4,9,99,2455296,8,2010,4,9,99,2455296,-9999,1,1,0,0
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,3220,483,Leaves,2010,4,8,98,2455295,5,2010,4,8,98,2455295,-9999,1,1,0,0
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,3222,483,Leaves,2010,4,8,98,2455295,5,2010,4,8,98,2455295,-9999,1,1,0,0
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4266,483,Leaves,2010,4,8,98,2455295,5,2010,4,8,98,2455295,-9999,1,1,0,0
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,4336,483,Leaves,2010,4,10,100,2455297,7,2010,4,10,100,2455297,266,1,1,0,0
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,38600,483,Leaves,2010,4,15,105,2455302,6,2010,4,15,105,2455302,-9999,1,1,0,0
1668,40.866283,-73.875717,21,NY,1159,Quercus,velutina,black oak,Plantae,61312,483,Leaves,2010,4,9,99,2455296,6,2010,4,9,99,2455296,-9999,1,1,0,0
1817,44.889259,-93.341339,265,MN,99,Betula,papyrifera,paper birch,Plantae,3551,180,>=75% of full leaf size (deciduous),2010,5,12,132,2455329,7,2010,9,11,254,2455451,-9999,8,123,0,0
1817,44.889259,-93.341339,265,MN,99,Betula,papyrifera,paper birch,Plantae,3551,371,Breaking leaf buds,2010,4,12,102,2455299,15,2010,9,11,254,2455451,-9999,12,153,0,0
1817,44.889259,-93.341339,265,MN,99,Betula,papyrifera,paper birch,Plantae,3551,483,Leaves,2010,4,17,107,2455304,5,2010,5,12,132,2455329,11,4,26,0,1
1817,44.889259,-93.341339,265,MN,99,Betula,papyrifera,paper birch,Plantae,3551,483,Leaves,2010,6,13,164,2455361,13,2010,9,11,254,2455451,-9999,5,91,0,1
1947,42.778805,-87.854042,208,WI,99,Betula,papyrifera,paper birch,Plantae,4123,371,Breaking leaf buds,2010,4,21,111,2455308,-9999,2010,4,21,111,2455308,-9999,1,1,0,0
1947,42.778805,-87.854042,208,WI,99,Betula,papyrifera,paper birch,Plantae,4123,483,Leaves,2010,4,21,111,2455308,-9999,2010,4,21,111,2455308,-9999,1,1,0,0
2042,61.19146,-149.85379,34,AK,99,Betula,papyrifera,paper birch,Plantae,4246,180,>=75% of full leaf size (deciduous),2010,5,16,136,2455333,-9999,2010,5,16,136,2455333,-9999,1,1,0,0
2042,61.19146,-149.85379,34,AK,99,Betula,papyrifera,paper birch,Plantae,4247,180,>=75% of full leaf size (deciduous),2010,5,16,136,2455333,-9999,2010,5,16,136,2455333,-9999,1,1,0,0
2042,61.19146,-149.85379,34,AK,99,Betula,papyrifera,paper birch,Plantae,4248,180,>=75% of full leaf size (deciduous),2010,5,16,136,2455333,-9999,2010,5,16,136,2455333,-9999,1,1,0,0
2042,61.19146,-149.85379,34,AK,99,Betula,papyrifera,paper birch,Plantae,4249,180,>=75% of full leaf size (deciduous),2010,5,16,136,2455333,-9999,2010,5,16,136,2455333,-9999,1,1,0,0
2042,61.19146,-149.85379,34,AK,99,Betula,papyrifera,paper birch,Plantae,4250,180,>=75% of full leaf size (deciduous),2010,5,16,136,2455333,-9999,2010,5,16,136,2455333,-9999,1,1,0,0
2042,61.19146,-149.85379,34,AK,99,Betula,papyrifera,paper birch,Plantae,4246,371,Breaking leaf buds,2010,5,9,129,2455326,-9999,2010,5,11,131,2455328,-9999,2,3,0,0
2042,61.19146,-149.85379,34,AK,99,Betula,papyrifera,paper birch,Plantae,4247,371,Breaking leaf buds,2010,5,9,129,2455326,-9999,2010,5,11,131,2455328,-9999,2,3,0,0
2042,61.19146,-149.85379,34,AK,99,Betula,papyrifera,paper birch,Plantae,4248,371,Breaking leaf buds,2010,5,9,129,2455326,-9999,2010,5,9,129,2455326,-9999,1,1,0,0
2042,61.19146,-149.85379,34,AK,99,Betula,papyrifera,paper birch,Plantae,4249,371,Breaking leaf buds,2010,5,9,129,2455326,-9999,2010,5,9,129,2455326,-9999,1,1,0,0
2042,61.19146,-149.85379,34,AK,99,Betula,papyrifera,paper birch,Plantae,4250,371,Breaking leaf buds,2010,5,9,129,2455326,-9999,2010,5,9,129,2455326,-9999,1,1,0,0
2042,61.19146,-149.85379,34,AK,99,Betula,papyrifera,paper birch,Plantae,4246,483,Leaves,2010,5,11,131,2455328,-9999,2010,5,11,131,2455328,-9999,1,1,0,0
2042,61.19146,-149.85379,34,AK,99,Betula,papyrifera,paper birch,Plantae,4247,483,Leaves,2010,5,11,131,2455328,-9999,2010,5,11,131,2455328,-9999,1,1,0,0
2042,61.19146,-149.85379,34,AK,99,Betula,papyrifera,paper birch,Plantae,4249,483,Leaves,2010,5,11,131,2455328,-9999,2010,5,11,131,2455328,-9999,1,1,0,0
2042,61.19146,-149.85379,34,AK,99,Betula,papyrifera,paper birch,Plantae,4250,483,Leaves,2010,5,11,131,2455328,-9999,2010,5,11,131,2455328,-9999,1,1,0,0
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,180,>=75% of full leaf size (deciduous),2010,5,1,121,2455318,7,2010,5,1,121,2455318,-9999,1,1,0,0
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,180,>=75% of full leaf size (deciduous),2010,5,1,121,2455318,7,2010,5,1,121,2455318,-9999,1,1,0,0
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,181,>=50% of leaves colored (deciduous),2010,11,12,316,2455513,6,2010,11,12,316,2455513,50,1,1,0,0
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,181,>=50% of leaves colored (deciduous),2010,11,12,316,2455513,6,2010,11,12,316,2455513,50,1,1,0,0
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,182,All leaves colored (deciduous),2010,11,21,325,2455522,9,2010,11,21,325,2455522,-9999,1,1,0,0
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,182,All leaves colored (deciduous),2010,11,21,325,2455522,9,2010,11,21,325,2455522,-9999,1,1,0,0
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,183,>=50% of leaves fallen (deciduous),2010,11,28,332,2455529,7,2010,11,28,332,2455529,-9999,1,1,0,0
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,183,>=50% of leaves fallen (deciduous),2010,11,21,325,2455522,9,2010,11,21,325,2455522,-9999,1,1,0,0
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,371,Breaking leaf buds,2010,4,17,107,2455304,7,2010,4,17,107,2455304,259,1,1,0,0
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,371,Breaking leaf buds,2010,4,17,107,2455304,7,2010,4,17,107,2455304,259,1,1,0,0
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,483,Leaves,2010,4,24,114,2455311,7,2010,4,24,114,2455311,252,1,1,0,0
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,483,Leaves,2010,4,24,114,2455311,7,2010,4,24,114,2455311,252,1,1,0,0
2119,40.862221,-73.875191,26,NY,1159,Quercus,velutina,black oak,Plantae,4356,180,>=75% of full leaf size (deciduous),2010,4,22,112,2455309,-9999,2010,4,22,112,2455309,-9999,1,1,0,0
2119,40.862221,-73.875191,26,NY,1159,Quercus,velutina,black oak,Plantae,4356,181,>=50% of leaves colored (deciduous),2010,10,31,304,2455501,14,2010,10,31,304,2455501,-9999,1,1,0,0
2119,40.862221,-73.875191,26,NY,1159,Quercus,velutina,black oak,Plantae,4356,182,All leaves colored (deciduous),2010,10,31,304,2455501,14,2010,10,31,304,2455501,-9999,1,1,0,0
2119,40.862221,-73.875191,26,NY,1159,Quercus,velutina,black oak,Plantae,4356,183,>=50% of leaves fallen (deciduous),2010,10,31,304,2455501,14,2010,10,31,304,2455501,-9999,1,1,0,0
2119,40.862221,-73.875191,26,NY,1159,Quercus,velutina,black oak,Plantae,4356,371,Breaking leaf buds,2010,4,7,97,2455294,19,2010,4,7,97,2455294,-9999,1,1,0,0
2119,40.862221,-73.875191,26,NY,1159,Quercus,velutina,black oak,Plantae,4356,483,Leaves,2010,4,16,106,2455303,-9999,2010,4,16,106,2455303,-9999,1,1,0,0
2120,40.863445,-73.876656,43,NY,1159,Quercus,velutina,black oak,Plantae,4312,180,>=75% of full leaf size (deciduous),2010,4,24,114,2455311,7,2010,4,24,114,2455311,-9999,1,1,0,0
2120,40.863445,-73.876656,43,NY,1159,Quercus,velutina,black oak,Plantae,4313,180,>=75% of full leaf size (deciduous),2010,4,24,114,2455311,7,2010,4,24,114,2455311,-9999,1,1,0,0
2120,40.863445,-73.876656,43,NY,1159,Quercus,velutina,black oak,Plantae,80748,180,>=75% of full leaf size (deciduous),2010,4,24,114,2455311,7,2010,4,24,114,2455311,-9999,1,1,0,0
2120,40.863445,-73.876656,43,NY,1159,Quercus,velutina,black oak,Plantae,4312,181,>=50% of leaves colored (deciduous),2010,10,30,303,2455500,31,2010,10,30,303,2455500,63,1,1,0,0
2120,40.863445,-73.876656,43,NY,1159,Quercus,velutina,black oak,Plantae,80748,181,>=50% of leaves colored (deciduous),2010,10,30,303,2455500,31,2010,10,30,303,2455500,63,1,1,0,0
2120,40.863445,-73.876656,43,NY,1159,Quercus,velutina,black oak,Plantae,4312,182,All leaves colored (deciduous),2010,11,28,332,2455529,7,2010,11,28,332,2455529,-9999,1,1,0,0
2120,40.863445,-73.876656,43,NY,1159,Quercus,velutina,black oak,Plantae,80748,182,All leaves colored (deciduous),2010,11,21,325,2455522,9,2010,11,21,325,2455522,-9999,1,1,0,0
2120,40.863445,-73.876656,43,NY,1159,Quercus,velutina,black oak,Plantae,4312,183,>=50% of leaves fallen (deciduous),2010,11,28,332,2455529,7,2010,11,28,332,2455529,-9999,1,1,0,0
2120,40.863445,-73.876656,43,NY,1159,Quercus,velutina,black oak,Plantae,80748,183,>=50% of leaves fallen (deciduous),2010,11,28,332,2455529,7,2010,11,28,332,2455529,-9999,1,1,0,0
2120,40.863445,-73.876656,43,NY,1159,Quercus,velutina,black oak,Plantae,4312,184,All leaves fallen (deciduous),2010,11,21,325,2455522,9,2010,11,21,325,2455522,41,1,1,0,0
2120,40.863445,-73.876656,43,NY,1159,Quercus,velutina,black oak,Plantae,4313,371,Breaking leaf buds,2010,4,3,93,2455290,7,2010,4,3,93,2455290,-9999,1,1,0,0
2120,40.863445,-73.876656,43,NY,1159,Quercus,velutina,black oak,Plantae,4312,483,Leaves,2010,4,10,100,2455297,7,2010,4,10,100,2455297,266,1,1,0,0
2120,40.863445,-73.876656,43,NY,1159,Quercus,velutina,black oak,Plantae,4313,483,Leaves,2010,4,10,100,2455297,7,2010,4,10,100,2455297,-9999,1,1,0,0
2120,40.863445,-73.876656,43,NY,1159,Quercus,velutina,black oak,Plantae,80748,483,Leaves,2010,4,10,100,2455297,7,2010,4,10,100,2455297,266,1,1,0,0
2195,39.999107,-75.388504,92,PA,79,Fagus,grandifolia,American beech,Plantae,4476,371,Breaking leaf buds,2010,3,24,83,2455280,-9999,2010,3,30,89,2455286,-9999,2,7,0,0
2195,39.999107,-75.388504,92,PA,79,Fagus,grandifolia,American beech,Plantae,4476,483,Leaves,2010,3,24,83,2455280,-9999,2010,3,30,89,2455286,-9999,2,7,0,0
2279,45.317379,-92.158867,385,WI,74,Fraxinus,americana,white ash,Plantae,4687,184,All leaves fallen (deciduous),2010,3,28,87,2455284,7,2010,3,28,87,2455284,-9999,1,1,0,0
2382,35.937126,-78.714729,126,NC,79,Fagus,grandifolia,American beech,Plantae,5003,371,Breaking leaf buds,2010,3,19,78,2455275,3,2010,3,19,78,2455275,-9999,1,1,0,0
2394,45.425339,-93.186249,280,MN,99,Betula,papyrifera,paper birch,Plantae,5111,180,>=75% of full leaf size (deciduous),2010,5,3,123,2455320,3,2010,9,1,244,2455441,7,17,122,0,0
2394,45.425339,-93.186249,280,MN,99,Betula,papyrifera,paper birch,Plantae,5111,181,>=50% of leaves colored (deciduous),2010,9,8,251,2455448,7,2010,10,4,277,2455474,3,6,27,0,0
2394,45.425339,-93.186249,280,MN,99,Betula,papyrifera,paper birch,Plantae,5111,182,All leaves colored (deciduous),2010,9,24,267,2455464,4,2010,10,4,277,2455474,3,3,11,0,0
2394,45.425339,-93.186249,280,MN,99,Betula,papyrifera,paper birch,Plantae,5111,183,>=50% of leaves fallen (deciduous),2010,10,4,277,2455474,6,2010,10,4,277,2455474,3,1,1,0,0
2394,45.425339,-93.186249,280,MN,99,Betula,papyrifera,paper birch,Plantae,5111,184,All leaves fallen (deciduous),2010,10,7,280,2455477,3,2010,10,7,280,2455477,-9999,1,1,0,0
2394,45.425339,-93.186249,280,MN,99,Betula,papyrifera,paper birch,Plantae,5111,371,Breaking leaf buds,2010,4,26,116,2455313,3,2010,4,30,120,2455317,14,2,5,0,0
2394,45.425339,-93.186249,280,MN,99,Betula,papyrifera,paper birch,Plantae,5111,483,Leaves,2010,4,30,120,2455317,7,2010,9,1,244,2455441,7,18,125,0,0
2395,45.402004,-93.204147,277,MN,99,Betula,papyrifera,paper birch,Plantae,5117,180,>=75% of full leaf size (deciduous),2010,5,19,139,2455336,5,2010,9,1,244,2455441,7,12,106,0,0
2395,45.402004,-93.204147,277,MN,99,Betula,papyrifera,paper birch,Plantae,5117,181,>=50% of leaves colored (deciduous),2010,9,8,251,2455448,7,2010,10,4,277,2455474,3,5,27,0,0
2395,45.402004,-93.204147,277,MN,99,Betula,papyrifera,paper birch,Plantae,5117,182,All leaves colored (deciduous),2010,10,4,277,2455474,10,2010,10,4,277,2455474,3,1,1,0,0
2395,45.402004,-93.204147,277,MN,99,Betula,papyrifera,paper birch,Plantae,5117,183,>=50% of leaves fallen (deciduous),2010,10,4,277,2455474,10,2010,10,4,277,2455474,3,1,1,0,0
2395,45.402004,-93.204147,277,MN,99,Betula,papyrifera,paper birch,Plantae,5117,184,All leaves fallen (deciduous),2010,10,7,280,2455477,3,2010,10,7,280,2455477,-9999,1,1,0,0
2395,45.402004,-93.204147,277,MN,99,Betula,papyrifera,paper birch,Plantae,5117,371,Breaking leaf buds,2010,4,30,120,2455317,7,2010,5,14,134,2455331,5,4,15,0,0
2395,45.402004,-93.204147,277,MN,99,Betula,papyrifera,paper birch,Plantae,5117,483,Leaves,2010,5,3,123,2455320,3,2010,9,1,244,2455441,7,15,122,0,0
2404,35.942326,-78.712997,115,NC,79,Fagus,grandifolia,American beech,Plantae,5030,180,>=75% of full leaf size (deciduous),2010,3,18,77,2455274,-9999,2010,3,21,80,2455277,-9999,4,4,0,0
2404,35.942326,-78.712997,115,NC,79,Fagus,grandifolia,American beech,Plantae,5030,181,>=50% of leaves colored (deciduous),2010,3,18,77,2455274,-9999,2010,3,21,80,2455277,-9999,4,4,0,0
2404,35.942326,-78.712997,115,NC,79,Fagus,grandifolia,American beech,Plantae,5030,182,All leaves colored (deciduous),2010,3,18,77,2455274,-9999,2010,3,21,80,2455277,-9999,4,4,0,0
2404,35.942326,-78.712997,115,NC,79,Fagus,grandifolia,American beech,Plantae,5030,483,Leaves,2010,3,18,77,2455274,-9999,2010,3,21,80,2455277,-9999,4,4,0,0
2409,47.730022,-122.132057,87,WA,99,Betula,papyrifera,paper birch,Plantae,5045,180,>=75% of full leaf size (deciduous),2010,3,31,90,2455287,18,2010,3,31,90,2455287,-9999,1,1,0,0
2409,47.730022,-122.132057,87,WA,99,Betula,papyrifera,paper birch,Plantae,5045,371,Breaking leaf buds,2010,3,13,72,2455269,-9999,2010,3,31,90,2455287,-9999,2,19,0,0
2409,47.730022,-122.132057,87,WA,99,Betula,papyrifera,paper birch,Plantae,5045,483,Leaves,2010,3,31,90,2455287,18,2010,3,31,90,2455287,-9999,1,1,0,0
2452,35.885983,-78.707596,126,NC,79,Fagus,grandifolia,American beech,Plantae,5895,181,>=50% of leaves colored (deciduous),2010,4,7,97,2455294,-9999,2010,4,7,97,2455294,-9999,1,1,0,0
2452,35.885983,-78.707596,126,NC,79,Fagus,grandifolia,American beech,Plantae,5895,182,All leaves colored (deciduous),2010,4,7,97,2455294,-9999,2010,4,7,97,2455294,-9999,1,1,0,0
2452,35.885983,-78.707596,126,NC,79,Fagus,grandifolia,American beech,Plantae,5895,371,Breaking leaf buds,2010,4,7,97,2455294,-9999,2010,4,7,97,2455294,-9999,1,1,0,0
2452,35.885983,-78.707596,126,NC,79,Fagus,grandifolia,American beech,Plantae,5895,483,Leaves,2010,4,7,97,2455294,-9999,2010,4,7,97,2455294,-9999,1,1,0,0
2460,37.229572,-80.41394,632,VA,74,Fraxinus,americana,white ash,Plantae,5151,180,>=75% of full leaf size (deciduous),2010,4,13,103,2455300,2,2010,4,29,119,2455316,-9999,6,17,0,0
2460,37.229572,-80.41394,632,VA,74,Fraxinus,americana,white ash,Plantae,5152,180,>=75% of full leaf size (deciduous),2010,4,25,115,2455312,12,2010,4,29,119,2455316,-9999,5,5,0,0
2460,37.229572,-80.41394,632,VA,74,Fraxinus,americana,white ash,Plantae,5153,180,>=75% of full leaf size (deciduous),2010,4,25,115,2455312,12,2010,4,29,119,2455316,-9999,5,5,0,0
2460,37.229572,-80.41394,632,VA,74,Fraxinus,americana,white ash,Plantae,5151,184,All leaves fallen (deciduous),2010,3,22,81,2455278,-9999,2010,4,7,97,2455294,4,4,17,0,0
2460,37.229572,-80.41394,632,VA,74,Fraxinus,americana,white ash,Plantae,5152,184,All leaves fallen (deciduous),2010,3,22,81,2455278,-9999,2010,4,4,94,2455291,3,3,14,0,0
2460,37.229572,-80.41394,632,VA,74,Fraxinus,americana,white ash,Plantae,5153,184,All leaves fallen (deciduous),2010,3,22,81,2455278,-9999,2010,3,29,88,2455285,6,2,8,0,0
2460,37.229572,-80.41394,632,VA,74,Fraxinus,americana,white ash,Plantae,5151,371,Breaking leaf buds,2010,4,11,101,2455298,4,2010,4,29,119,2455316,-9999,7,19,0,0
2460,37.229572,-80.41394,632,VA,74,Fraxinus,americana,white ash,Plantae,5152,371,Breaking leaf buds,2010,4,7,97,2455294,3,2010,4,29,119,2455316,-9999,8,23,0,0
2460,37.229572,-80.41394,632,VA,74,Fraxinus,americana,white ash,Plantae,5153,371,Breaking leaf buds,2010,4,4,94,2455291,6,2010,4,29,119,2455316,-9999,9,26,0,0
2460,37.229572,-80.41394,632,VA,74,Fraxinus,americana,white ash,Plantae,5151,483,Leaves,2010,4,11,101,2455298,4,2010,4,29,119,2455316,-9999,7,19,0,0
2460,37.229572,-80.41394,632,VA,74,Fraxinus,americana,white ash,Plantae,5152,483,Leaves,2010,4,13,103,2455300,2,2010,4,29,119,2455316,-9999,6,17,0,0
2460,37.229572,-80.41394,632,VA,74,Fraxinus,americana,white ash,Plantae,5153,483,Leaves,2010,4,11,101,2455298,4,2010,4,29,119,2455316,-9999,7,19,0,0
2463,37.227047,-80.421585,621,VA,79,Fagus,grandifolia,American beech,Plantae,5161,180,>=75% of full leaf size (deciduous),2010,4,19,109,2455306,2,2010,4,30,120,2455317,-9999,6,12,0,0
2463,37.227047,-80.421585,621,VA,79,Fagus,grandifolia,American beech,Plantae,5163,180,>=75% of full leaf size (deciduous),2010,4,19,109,2455306,2,2010,4,30,120,2455317,-9999,6,12,0,0
2463,37.227047,-80.421585,621,VA,79,Fagus,grandifolia,American beech,Plantae,5165,180,>=75% of full leaf size (deciduous),2010,4,21,111,2455308,2,2010,4,30,120,2455317,-9999,5,10,0,0
2463,37.227047,-80.421585,621,VA,79,Fagus,grandifolia,American beech,Plantae,5161,371,Breaking leaf buds,2010,4,5,95,2455292,3,2010,4,14,104,2455301,3,5,10,0,0
2463,37.227047,-80.421585,621,VA,79,Fagus,grandifolia,American beech,Plantae,5163,371,Breaking leaf buds,2010,4,5,95,2455292,3,2010,4,14,104,2455301,3,5,10,0,0
